tweets,cleaned tweets,
 Oren Fuerst was a #caregiver 4 his mother’s #cancer and experienced the #information overload problem first hand.  http://t.co/yp1m6fsGwS,"oren,fuerst,#caregiver,mother’,#cancer,experienced,#information,overload,hand",can'tsay
 Oral-Motor Input on the Go: Fruit Roll-Up Fingers http://t.co/uWV0ZRCact #BHSM #slpeeps #edchat #specialed #parenting,"oral,motor,input,fruit,roll,fingers,#bhsm,#slpeeps,#edchat,#specialed,#parenting",can'tsay
 Optimize your #fertility with ovulation induction: - http://t.co/OgZYkXM6gZ,"optimize,#fertility,ovulation,induction",can'tsay
 Onyx Pharmaceuticals Inc. (ONXX): Today's Featured Drugs Laggard http://t.co/J5UHCmY2hR #biotech,"onyx,pharmaceuticals,inc,onxx,featured,drugs,laggard,#biotech",can'tsay
 Onyx Pharmaceuticals Inc. (ONXX): Today's Featured Drugs Laggard http://t.co/bGiZxosZvC #biotech,"onyx,pharmaceuticals,inc,onxx,featured,drugs,laggard,#biotech",can'tsay
 only much more accurate MT @ALIEMconf:  live tweeting a conference is similar to CNN news feed. #KchSoMe #foamed @jeremyfaust,"accurate,mt,live,tweeting,conference,similar,cnn,news,feed,#kchsome,#foamed",can'tsay
" only a great dad would drop everything&amp;pick me up from my run because I thought there was a lion! butt, I made my goal for the day. #getfit","dad,drop,pick,run,lion,butt,goal,day,#getfit",can'tsay
" Only a drug can legally make a claim to diagnose, treat, cure, or prevent any disease #FDA  http://t.co/ZCWEbUgnJ9 #Bethatway #naturalcures","drug,legally,claim,diagnose,treat,cure,prevent,disease,#fda,#bethatway,#naturalcures",can'tsay
 Only 3 days left of Recovery Week then Month 2 begins! Day 33 today. 30 more to go. #INSANITY #getfit,"days,left,recovery,week,month,begins,day,#insanity,#getfit",can'tsay
 Only 25% of #nurses in acute settings have a smartphone http://t.co/jIZ773z5NY.  How low is the number in #SeniorHousing or #homecare?,"#nurses,acute,settings,smartphone,low,#seniorhousing,#homecare",can'tsay
 Online #ICD10PCS course helps #HIM professionals work around busy schedules &amp; to finish in time for #ICD10 deadline http://t.co/UTVvbQt1Ty,"online,#icd10pcs,course,helps,#,professionals,busy,schedules,finish,time,#icd10,deadline",can'tsay
 One Trillion Sensors Embedded in Humans and Machines by 2020  http://t.co/cbxuBN9jso #futuremed,"trillion,sensors,embedded,humans,machines,#futuremed",can'tsay
" One on right #glutenfree #dairyfree aka made for Mallory, one on left is made for the boyfriend! #stuffedpeppers http://t.co/SenYgdfxKy","#glutenfree,#dairyfree,aka,mallory,left,boyfriend,#stuffedpeppers",can'tsay
" One of our #hospice patients, who is 101-years-old, featured in today's @StarNewsOnline http://t.co/uxZyyP76Wl #ilm #brunsco #colco","#hospice,patients,featured,#ilm,#brunsco,#colco",can'tsay
 one of 2: On #FDA-favored lower suvorexant dose: Merck: Our feeling is we did not see evidence in the Phase II study that felt compelling,"#fda,favored,lower,suvorexant,dose,merck,feeling,evidence,phase,ii,study,compelling",can'tsay
 One my fave #glutenfree bakeries @sfbakery is doing a Kickstarter! So excited! http://t.co/r1bWGPAZEO,"fave,#glutenfree,bakeries,kickstarter,excited",can'tsay
" One more exam then I'll be back at training, operation 12stone flat! #muaythai #FightTraining #GetFit #boxing","exam,training,operation,flat,#muaythai,#fighttraining,#getfit,#boxing",can'tsay
" One giant bundle of #hcr, #mhealth &amp; #engagement (aka. the ultimate healthcare gathering). Are you there? http://t.co/FlIDZU1M3k","giant,bundle,#hcr,#mhealth,#engagement,aka,ultimate,healthcare,gathering",can'tsay
" One giant bundle of #hcr, #mhealth &amp; #engagement (aka. the ultimate healthcare gathering). Are you there? #mcengage http://t.co/vP5O2aOEpH","giant,bundle,#hcr,#mhealth,#engagement,aka,ultimate,healthcare,gathering,#mcengage",can'tsay
" One giant bundle of #hcr, #mhealth &amp; #engagement (aka. the ultimate healthcare gathering). Are you there? #mcengage http://t.co/t1CLSY1uCl","giant,bundle,#hcr,#mhealth,#engagement,aka,ultimate,healthcare,gathering,#mcengage",can'tsay
" One giant bundle of #hcr, #mhealth &amp; #engagement (aka. the ultimate healthcare gathering). Are you there? #mcengage http://t.co/Dkv7deKBMP","giant,bundle,#hcr,#mhealth,#engagement,aka,ultimate,healthcare,gathering,#mcengage",can'tsay
" One giant bundle of #hcr, #mhealth &amp; #engagement (aka. the ultimate healthcare gathering). Are you there? #mcengage http://t.co/cucYMLNKIF","giant,bundle,#hcr,#mhealth,#engagement,aka,ultimate,healthcare,gathering,#mcengage",can'tsay
" One giant bundle of #hcr, #mhealth &amp; #engagement (aka. the ultimate healthcare gathering). Are you there? #mcengage http://t.co/4FQUjnAa9l","giant,bundle,#hcr,#mhealth,#engagement,aka,ultimate,healthcare,gathering,#mcengage",can'tsay
" One giant bundle of #hcr, #mhealth &amp; #engagement (aka. the ultimate healthcare gathering). Are you there? #mcengage http://t.co/3NIzXJt0yE","giant,bundle,#hcr,#mhealth,#engagement,aka,ultimate,healthcare,gathering,#mcengage",can'tsay
" One day of #EHR, one day of gardening (read weeding) -2 days on and I am still a cripple. Thighs of steel mind.","day,#ehr,day,gardening,read,weeding,days,cripple,thighs,steel,mind",can'tsay
 One @athenahealth exec on experiencing data interoperability woes firsthand: http://t.co/A1hLyVZkW4 #healthIT #HITsm #hcsm,"exec,experiencing,data,interoperability,woes,firsthand,#healthit,#hitsm,#hcsm",can'tsay
 OncoSec Medical to Present at the Second Annual Marcum LLP MicroCap Conference http://t.co/iQcI7AnimN #biotech,"oncosec,medical,annual,marcum,llp,microcap,conference,#biotech",can'tsay
 OncoSec Medical to Present at the Second Annual Marcum LLP MicroCap Conference http://t.co/3mvz4dJPW1 #biotech,"oncosec,medical,annual,marcum,llp,microcap,conference,#biotech",can'tsay
 OncoGenex Announces Multiple 'Trials in Progress' Presentations at the 2013 ASCO Annual Meeting http://t.co/yewKGXrcdw #biotech,"oncogenex,announces,multiple,trials,progress,presentations,asco,annual,meeting,#biotech",can'tsay
 OncoGenex Announces Multiple 'Trials in Progress' Presentations at the 2013 ASCO Annual Meeting http://t.co/S86pzd9V1m #biotech,"oncogenex,announces,multiple,trials,progress,presentations,asco,annual,meeting,#biotech",can'tsay
 OncoGenex Announces Multiple 'Trials in Progress' Presentations at the 2013 ASCO Annual Meeting http://t.co/Mfk58MyKMW #biotech,"oncogenex,announces,multiple,trials,progress,presentations,asco,annual,meeting,#biotech",can'tsay
 OncoGenex Announces Multiple 'Trials in Progress' Presentations at the 2013 ASCO Annual Meeting http://t.co/AvZaISlNLZ #biotech,"oncogenex,announces,multiple,trials,progress,presentations,asco,annual,meeting,#biotech",can'tsay
" Once again, experiencing poor #healthcare no #patientcentred care, no attention to actual needs! What does #ptsafety actually mean to us?","experiencing,poor,#healthcare,#patientcentred,care,attention,actual,#ptsafety,actually,mean",can'tsay
" ONC Health IT Dashboard Updated with 100,000+ New Data Points http://t.co/hjfhRvgz0U #healthIT,","onc,health,dashboard,updated,data,#healthit",can'tsay
" On TheConnectedClinician, CEO Terry Edwards' series clarifies the confusion w/ #HIPAA-compliant electronic comm. http://t.co/Yj0rIOgrvB","theconnectedclinician,ceo,terry,edwards,series,clarifies,confusion, #hipaa,compliant,electronic,comm, ,yj0riogrvb",can'tsay
 On point #ems #emt #kcco #socal #LA. #Oc http://t.co/vWz9LaKVus,"#ems,#emt,#kcco,#socal,#la,#oc",can'tsay
 On My Way To The #Dentist,#dentist,can'tsay
 on my #GymFlow ... #GetFit #NeverTooLate http://t.co/l7qVJT1moW,"#gymflow,#getfit,#nevertoolate",can'tsay
 On duty!! #guardia #resident #gynecology,"duty,#guardia,#resident,#gynecology",can'tsay
 On dreaming big &amp; a Swiss who spread his wings in the US for the advancement of #science http://t.co/DvfB6ajdNu #healthcare @wyssinstitute,"dreaming,swiss,spread,wings,advancement,#science,#healthcare",can'tsay
" On days I'm not able to jog, I really beat myself up. #success #committed #getfit","days,able,jog,beat,#success,#committed,#getfit",can'tsay
" On average, #glutenfree products were a whopping 242% pricier than the gluten-containing versions. @TimeBusiness, March 13, 2012...","average,#glutenfree,products,whopping,pricier,gluten,containing,versions,march",can'tsay
" On another note, I just realized that my #fitbit didn't sync for a few days. Ugh! I hate that. Anyone else use a... http://t.co/AeTBKXSKYV","note,realized,#fitbit,sync,days,ugh,hate,else",can'tsay
 Omg lol @KatieNicastro_ and I are #twinning! I can't even believe it!! Lolololol #bfay #squash #hashtag #whitegurlwasted #doctors #enka slut,"omg,lol,#twinning,believe,lolololol,#bfay,#squash,##,#whitegurlwasted,#doctors,#enka,slut",can'tsay
 Omeros to Present at Two Upcoming Conferences http://t.co/YxNbyPlhfb #biotech,"omeros,upcoming,conferences,#biotech",can'tsay
 Omeros announces investigational NDA cleared by FDA for OMS824 http://t.co/Xr7KJAyyDL #biotech,"omeros,announces,investigational,nda,cleared,fda,oms824,#biotech",can'tsay
 Omeros announces investigational NDA cleared by FDA for OMS824 http://t.co/TyxvLu52Mc #biotech,"omeros,announces,investigational,nda,cleared,fda,oms824,#biotech",can'tsay
 Okieeee can we just like get this over with?? #doctors #wah ??,"okieeee,#doctors,#wah",can'tsay
 OK tweeps that's it for #GFChat tonight... tweet me any time though! Love chatting to you x,"ok,tweeps,#gfchat,tonight,time,love,chatting",can'tsay
 Ok I'm done. Goodnight world. Work #Hospital #7amto7pm!!!,"ok,goodnight,world,#hospital,#7amto7pm",can'tsay
 Ok i keep my calm.#doctor #who #doctorwho #fangirl #cant #love #keep calm #galaxy #space #imthedoctor… http://t.co/O3wkVe9dab,"ok,calm,#doctor,#,#doctorwho,#fangirl,#cant,#love,#,calm,#galaxy,#space,#imthedoctor…",can'tsay
 OK Children's #Hospital Sees Surge of #Patients after Tornado. http://t.co/mEmAdwnkjn #Healthcare,"ok,children,#hospital,surge,#patients,tornado,#healthcare",can'tsay
 OHE's Towse speaks on valuing genomic medicines. @OHENews on @slideshare http://t.co/QzL5jKEK3x #genomics #HTA #nhs,"ohe,towse,speaks,valuing,genomic,medicines,#genomics,#hta,#nhs",can'tsay
 Oh... And then this happened. #IModel #model #yoga #beHealthy #GetFit #LookGoodNaked  #naturalhair… http://t.co/5IbHObAb1v,"oh,happened,#imodel,#model,#yoga,#behealthy,#getfit,#lookgoodnaked,#naturalhair…",can'tsay
" Oh, good. Another pathway. MT @AlecGaffney New legislation for a provisional approval pathway for #FDA http://t.co/Xr5LHUZB4O","oh,pathway,mt,legislation,provisional,approval,pathway,#fda",can'tsay
 Oh snap- Genetic predictors of postpartum depression uncovered http://t.co/RpUf97Rjsz #healthinnovations #genome #neuropsychiatry #gene #DNA,"oh,snap,genetic,predictors,postpartum,depression,uncovered,#healthinnovations,#genome,#neuropsychiatry,#gene,#dna",can'tsay
 Oh no #dentist ??,"oh,#dentist",can'tsay
 oh my gosh back at the hell hole that gives me pain ... ???????? #dentist #fuckyou #imscared,"oh,gosh,hell,hole,pain,#dentist,#fuckyou,#imscared",can'tsay
 Oh and 16380 steps ;) #fitbit,"oh,steps,#fitbit",can'tsay
 Off-label on the table http://t.co/S3VHIFQuQL #FDA #pharma,"label,table,#fda,#pharma",can'tsay
" Officially #glutenfree and awaiting #celiactesting results. A friend is bringing me @glutenfreegirl's book today. I'm eager, but nervous.","officially,#glutenfree,awaiting,#celiactesting,results,friend,bringing,book,eager,nervous",can'tsay
 OFFER: Katie in #Pasadena has milk to donate.  #hm4hb #milk2share #breastfeeding #california,"offer,katie,#pasadena,milk,donate,#hm4hb,#milk2share,#breastfeeding,#california",can'tsay
 OFFER: Julie visiting #Tahoe will have milk to donate.  #hm4hb #milk2share #breastfeeding #california,"offer,julie,visiting,#tahoe,milk,donate,#hm4hb,#milk2share,#breastfeeding,#california",can'tsay
 OFFER: Jackie in #LaVerne has milk to donate.  #hm4hb #milk2share #breastfeeding #california,"offer,jackie,#laverne,milk,donate,#hm4hb,#milk2share,#breastfeeding,#california",can'tsay
 OFFER: Dawn in #Irvine has milk to donate.  #hm4hb #milk2share #breastfeeding #california,"offer,dawn,#irvine,milk,donate,#hm4hb,#milk2share,#breastfeeding,#california",can'tsay
 OFFER: Amanda in #BayArea #Peninsula #SF has milk to donate. #hm4hb #milk2share #breastfeeding #california,"offer,amanda,#bayarea,#peninsula,#sf,milk,donate,#hm4hb,#milk2share,#breastfeeding,#california",can'tsay
 OFFER: Alex in #GardenGrove has milk to donate.  #hm4hb #milk2share #breastfeeding #california,"offer,alex,#gardengrove,milk,donate,#hm4hb,#milk2share,#breastfeeding,#california",can'tsay
 Off tomorrow #hospital,"tomorrow,#hospital",can'tsay
" Off to the worst place on Earth. The devious, devilish, demonic...#DENTIST!!","worst,earth,devious,devilish,demonic,#dentist",can'tsay
 Off to the #dentist on the coldest May 23rd in Dutch history. (Thus the serious face. It's freezing.) http://t.co/AljBlXL7eM,"#dentist,coldest,dutch,history,serious,freezing",can'tsay
" Off to my first #crossfit class,wish me luck #getfit","#crossfit,class,wish,luck,#getfit",can'tsay
 off to marikina ulit tomorrow :) #hospital,"marikina,ulit,tomorrow,#hospital",can'tsay
" Occupational Therapist Home Care Per Die... - BAYADA Home Health Care: ( #Providence , RI) http://t.co/WiqCaXMG2h #Healthcare #Job place <tweepy.models.Place object at 0x01EF3370> coordinates {u'type': u'Point', u'coordinates': [-71.4128343, 41.8239891]}","occupational,therapist,home,care,die,bayada,home,health,care,#providence,ri,#healthcare,#job,type",can'tsay
" Occupational Therapist Home Care Full Ti... - BAYADA Home Health Care: ( #Providence , RI) http://t.co/6MjhBX8WDz #Healthcare #Job place <tweepy.models.Place object at 0x01EF3750> coordinates {u'type': u'Point', u'coordinates': [-71.4128343, 41.8239891]}","occupational,therapist,home,care,ti,bayada,home,health,care,#providence,ri,#healthcare,#job,type",can'tsay
" Occupational Therapist - OT - part time - Springfield, IL - ( #Springfield , IL) http://t.co/vDGQgbZryH #Healthcare #Job #Jobs place <tweepy.models.Place object at 0x01E335F0> coordinates {u'type': u'Point', u'coordinates': [-89.6501481, 39.7817213]}","occupational,therapist,ot,time,springfield,il,#springfield,il,#healthcare,#job,#jobs,type",can'tsay
" Occupational Therapist - HRS PRN-Danville, IL ( #Danville , IL) http://t.co/WlevrKHVs1 #Healthcare #Job #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01E335B0> coordinates {u'type': u'Point', u'coordinates': [-87.6300207, 40.124481]}","occupational,therapist,hrs,prn,danville,il,#danville,il,#healthcare,#job,#jobs,#tweetmyjobs,type",can'tsay
 Obstetric fistula was eradicated in developed countries because of access to proper care http://t.co/RVEB323BYd #endfistula #globalhealth,"obstetric,fistula,eradicated,developed,countries,access,proper,care,#endfistula,#globalhealth",can'tsay
 NY Times: Will Robots http://t.co/7oM0r9d7yK Take the Place of Senior Care Providers? #homecare,"ny,times,robots,senior,care,providers,#homecare",can'tsay
 NW Bio Exhibit at the Upcoming ASCO Meeting to Highlight its Leadership Role in Immune Therapy for Cancer http://t.co/kC01FeuOTR #biotech,"nw,bio,exhibit,upcoming,asco,meeting,highlight,leadership,role,immune,therapy,cancer,#biotech",can'tsay
 NW Bio Exhibit at the Upcoming ASCO Meeting to Highlight its Leadership Role in Immune Therapy for Cancer http://t.co/K7ARvRE9Hw #biotech,"nw,bio,exhibit,upcoming,asco,meeting,highlight,leadership,role,immune,therapy,cancer,#biotech",can'tsay
" Nutritionist http://t.co/j7OwEY8fGA in Riverdale, NY with Park Gardens Nursing Home #dietitian","nutritionist,riverdale,ny,park,gardens,nursing,home,#dietitian",can'tsay
 Nursey`s Tip if you notice your #newborns are spitting up milk after a feed remember to burp a couple of times during #breastfeeding or ...,"nursey,tip,notice,#newborns,spitting,milk,feed,remember,burp,couple,times,#breastfeeding",can'tsay
" Nurses for Medicare Home Care in Willi... - BAYADA Home Health Care: ( #Williamsburg , VA) http://t.co/CjVHKG1PAV #Healthcare #Job place <tweepy.models.Place object at 0x01F335F0> coordinates {u'type': u'Point', u'coordinates': [-76.7074571, 37.2707022]}","nurses,medicare,home,care,willi,bayada,home,health,care,#williamsburg,va,#healthcare,#job,type",can'tsay
 Nurse #assaulted at #Cooper University #Hospital - May 20 @ 6:05 PM ET http://t.co/xq93i2ei1x,"nurse,#assaulted,#cooper,university,#hospital,pm,et",can'tsay
" Numbing up #fillings #dentist welcome home hey?! place <tweepy.models.Place object at 0x01EF3370> coordinates {u'type': u'Point', u'coordinates': [-2.22320919, 53.59452747]}","numbing,#fillings,#dentist,welcome,home,hey,type",can'tsay
 NPS Pharmaceuticals to Present at Deutsche Bank Health Care Conference http://t.co/PhakPftFIe #biotech,"nps,pharmaceuticals,deutsche,bank,health,care,conference,#biotech",can'tsay
